http://100.empas.com/dicsearch/;dbpedia2016-04en.hdt;0.000218334
http://100.nate.com/dicsearch/;dbpedia2016-04en.hdt;0.000213176
http://164.100.47.132/LssNew/Members/;dbpedia2016-04en.hdt;0.00020458
http://164.100.47.132/LssNew/biodata_1_12/;dbpedia2016-04en.hdt;0.000226929
http://62.50.72.82/ucinet/;dbpedia2016-04en.hdt;0.000177074
http://85.17.198.3/static/info/eindhoven-2014/resipc/pdf/ei2014/sw/;dbpedia2016-04en.hdt;0.000194265
http://85.17.198.3/static/info/glasgow-2015/eng/sw/;dbpedia2016-04en.hdt;0.000228649
http://abcmedianet.com/web/dnr/;dbpedia2016-04en.hdt;0.000416037
http://abcnews.go.com/ABC_Univision/Politics/obama-george-bush-immigration-passes/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/ABC_Univision/Politics/obama-house-accept-path-citizenship-immigration-bill/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/Entertainment/wireStory/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/International/wireStory/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.156822
http://abcnews.go.com/Politics/wireStory/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.679561
http://abcnews.go.com/US/wireStory/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.156822
http://abcnews.go.com/blogs/politics/2013/01/david-vitter-marco-rubio-aide-trade-jabs/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/01/the-notes-must-reads-for-monday-january-14-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/01/the-notes-must-reads-for-monday-january-28-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/01/the-notes-must-reads-for-tuesday-january-8-2012/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/02/the-notes-must-reads-for-thursday-february-28-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/02/the-notes-must-reads-for-tuesday-february-12-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/02/the-notes-must-reads-for-wednesday-february-13-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/02/the-notes-must-reads-for-wednesday-february-20-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/03/jeb-bush-calls-media-crack-addicts-for-politics/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/03/obama-ends-israel-trip-with-nods-to-christianity-judaism/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/03/the-notes-must-reads-for-thursday-march-21-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/03/the-notes-must-reads-for-tuesday-march-5-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/04/biden-economic-collapse-led-to-mccain-loss-in-2008/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/04/obama-mixes-serious-tone-with-humor-at-white-house-correspondents-dinner/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/04/the-notes-must-reads-for-friday-april-05-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/04/the-notes-must-reads-for-friday-april-19-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/04/the-notes-must-reads-for-tuesday-april-23-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/05/bidens-poll-lead-evaporates-if-clinton-runs-in-2016/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/05/pm-note-who-to-blame-for-irs-a-govt-dragnet-at-ap-gay-marriage-dozen/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/05/the-notes-must-reads-for-friday-may-24-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/05/the-notes-must-reads-for-friday-may-3-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2013/05/the-notes-must-reads-for-thursday-may-2-2013/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2014/08/cruz-invites-obama-to-border-calls-for-bombing-isis-back-to-the-stone-age/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2014/09/marco-rubio-redskins-owner-shouldnt-be-forced-to-change-team-name/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://abcnews.go.com/blogs/politics/2014/10/4-things-some-dc-lawmakers-want-obama-to-do-about-ebola/;www.ontosearch.com_2008_01_identification#.nt.gz.hdt;0.0522739
http://absoluteskating.com/;dbpedia2016-04en.hdt;0.000259594
http://acharts.us/album/;dbpedia2016-04en.hdt;0.000890526
http://acharts.us/song/;dbpedia2016-04en.hdt;0.00157991
http://acm.rkbexplorer.com/data/;acm.rkbexplorer.com_id_.nt.gz.hdt;0.884956
http://acm.rkbexplorer.com/id/;acm.rkbexplorer.com_id_.nt.gz.hdt;1.76991
http://actas.rfef.es/actas/;dbpedia2016-04en.hdt;0.00018567
http://adbonline.anu.edu.au/biogs/;dbpedia2016-04en.hdt;0.000388531
http://adsabs.harvard.edu/abs/;dbpedia2016-04en.hdt;0.000641248
http://adsabs.harvard.edu/cgi-bin/;dbpedia2016-04en.hdt;0.000281943
http://adsabs.harvard.edu/full/;dbpedia2016-04en.hdt;0.000173635
http://af.reuters.com/article/topNews/;dbpedia2016-04en.hdt;0.000201142
http://afp.google.com/article/;dbpedia2016-04en.hdt;0.00111746
http://agora.ex.nii.ac.jp/cgi-bin/dt/;dbpedia2016-04en.hdt;0.00051231
http://agrinepaldata.com/download/;agrinepaldata.com_.nt.gz.hdt;0.46729
http://agrinepaldata.com/vocab/;agrinepaldata.com_.nt.gz.hdt;89.7196
http://aims.fao.org/aos/;vivo.ufl.edu_.nt.gz.hdt;0.120482
