Number of shared subject-object,2118
SameAs Links,0
Number of predicates,9
Undeclared Properties,9
Property Link Count,0
Unique Individuals,16
DifferentFrom Links,0
Class Link Count,0
Number of objects,52667
Declared Classes,0
Number of subjects,56420
Declared Properties,0
Undeclared Classes,1
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,0
Number of triples,210765
Instance Typing Link Count,0
Reused Individuals,210663
