Number of shared subject-object,12339
SameAs Links,61
Number of predicates,39
Undeclared Properties,39
Property Link Count,0
Unique Individuals,12352
DifferentFrom Links,0
Class Link Count,0
Number of objects,53534
Declared Classes,0
Number of subjects,12359
Declared Properties,0
Undeclared Classes,11
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,10796
Number of triples,99452
Instance Typing Link Count,12352
Reused Individuals,7
