Number of triples,242715652
Number of subjects,29492849
Number of predicates,3259
Number of objects,72942606
Number of shared subject-object,25512294
Declared Classes,0
Undeclared Classes,26
Declared Properties,0
Undeclared Properties,3259
Unique Individuals,27994165
Reused Individuals,1799114
Linked Individuals,6479
SameAs Links,5773113
SeeAlso Links,0
DifferentFrom Links,0
AllDifferent Links,0
Class Link Count,0
Property Link Count,0
Instance Typing Link Count,40674519
