Number of shared subject-object,7
SameAs Links,0
Number of predicates,23
Undeclared Properties,23
Property Link Count,0
Unique Individuals,3
DifferentFrom Links,0
Class Link Count,0
Number of objects,41
Declared Classes,0
Number of subjects,8
Declared Properties,0
Undeclared Classes,2
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,22
Number of triples,48
Instance Typing Link Count,3
Reused Individuals,15
