Number of shared subject-object,27760
SameAs Links,6563
Number of predicates,34
Undeclared Properties,34
Property Link Count,0
Unique Individuals,34362
DifferentFrom Links,0
Class Link Count,0
Number of objects,68274
Declared Classes,0
Number of subjects,34610
Declared Properties,0
Undeclared Classes,26
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,35980
Number of triples,147968
Instance Typing Link Count,49003
Reused Individuals,605
