Number of shared subject-object,26440
SameAs Links,0
Number of predicates,199
Undeclared Properties,10195
Property Link Count,26
Unique Individuals,46015
DifferentFrom Links,0
Class Link Count,196235
Number of objects,136262
Declared Classes,19347
Number of subjects,46118
Declared Properties,33
Undeclared Classes,12
AllDifferent Links,0
SeeAlso Links,9
Linked Individuals,148226
Number of triples,286748
Instance Typing Link Count,46028
Reused Individuals,549
