Number of shared subject-object,11682
SameAs Links,0
Number of predicates,37
Undeclared Properties,27
Property Link Count,0
Unique Individuals,14378
DifferentFrom Links,0
Class Link Count,0
Number of objects,62820
Declared Classes,1
Number of subjects,14379
Declared Properties,10
Undeclared Classes,6
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,80
Number of triples,251508
Instance Typing Link Count,14378
Reused Individuals,1
