Number of shared subject-object,840
SameAs Links,835
Number of predicates,41
Undeclared Properties,41
Property Link Count,0
Unique Individuals,842
DifferentFrom Links,0
Class Link Count,0
Number of objects,5369
Declared Classes,0
Number of subjects,870
Declared Properties,0
Undeclared Classes,8
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,7
Number of triples,8452
Instance Typing Link Count,843
Reused Individuals,86
