Number of shared subject-object,139968
SameAs Links,0
Number of predicates,107
Undeclared Properties,70
Property Link Count,38
Unique Individuals,145493
DifferentFrom Links,0
Class Link Count,0
Number of objects,264401
Declared Classes,0
Number of subjects,145493
Declared Properties,38
Undeclared Classes,153
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,31449
Number of triples,619322
Instance Typing Link Count,145493
Reused Individuals,0
