Number of shared subject-object,14
SameAs Links,0
Number of predicates,36
Undeclared Properties,40
Property Link Count,8
Unique Individuals,21
DifferentFrom Links,0
Class Link Count,14
Number of objects,105
Declared Classes,2
Number of subjects,21
Declared Properties,0
Undeclared Classes,11
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,20
Number of triples,141
Instance Typing Link Count,23
Reused Individuals,0
