Number of shared subject-object,1092
SameAs Links,23
Number of predicates,21
Undeclared Properties,21
Property Link Count,0
Unique Individuals,1101
DifferentFrom Links,0
Class Link Count,0
Number of objects,3474
Declared Classes,0
Number of subjects,1101
Declared Properties,0
Undeclared Classes,9
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,26
Number of triples,8596
Instance Typing Link Count,1107
Reused Individuals,0
