Number of shared subject-object,1172
SameAs Links,0
Number of predicates,76
Undeclared Properties,512
Property Link Count,331
Unique Individuals,1349
DifferentFrom Links,0
Class Link Count,2340
Number of objects,3255
Declared Classes,524
Number of subjects,1673
Declared Properties,57
Undeclared Classes,22
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,3141
Number of triples,6893
Instance Typing Link Count,1413
Reused Individuals,596
