Number of shared subject-object,125
SameAs Links,1
Number of predicates,51
Undeclared Properties,77
Property Link Count,32
Unique Individuals,117
DifferentFrom Links,0
Class Link Count,115
Number of objects,389
Declared Classes,27
Number of subjects,173
Declared Properties,19
Undeclared Classes,13
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,270
Number of triples,593
Instance Typing Link Count,117
Reused Individuals,92
