Number of shared subject-object,749049
SameAs Links,117791
Number of predicates,37
Undeclared Properties,37
Property Link Count,0
Unique Individuals,484078
DifferentFrom Links,0
Class Link Count,0
Number of objects,1132987
Declared Classes,0
Number of subjects,908064
Declared Properties,0
Undeclared Classes,3
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,0
Number of triples,2637168
Instance Typing Link Count,484078
Reused Individuals,423986
