Number of shared subject-object,390
SameAs Links,0
Number of predicates,68
Undeclared Properties,264
Property Link Count,356
Unique Individuals,614
DifferentFrom Links,0
Class Link Count,589
Number of objects,1363
Declared Classes,188
Number of subjects,704
Declared Properties,43
Undeclared Classes,16
AllDifferent Links,0
SeeAlso Links,2
Linked Individuals,769
Number of triples,3839
Instance Typing Link Count,22
Reused Individuals,218
