Number of shared subject-object,61
SameAs Links,0
Number of predicates,10
Undeclared Properties,137
Property Link Count,116
Unique Individuals,213
DifferentFrom Links,0
Class Link Count,188
Number of objects,482
Declared Classes,46
Number of subjects,214
Declared Properties,39
Undeclared Classes,4
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,194
Number of triples,825
Instance Typing Link Count,213
Reused Individuals,1
