Number of shared subject-object,99
SameAs Links,0
Number of predicates,20
Undeclared Properties,132
Property Link Count,9
Unique Individuals,255
DifferentFrom Links,0
Class Link Count,8
Number of objects,370
Declared Classes,73
Number of subjects,255
Declared Properties,2
Undeclared Classes,9
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,18
Number of triples,1286
Instance Typing Link Count,256
Reused Individuals,0
