Number of shared subject-object,26
SameAs Links,0
Number of predicates,25
Undeclared Properties,23
Property Link Count,0
Unique Individuals,476
DifferentFrom Links,0
Class Link Count,10
Number of objects,1036
Declared Classes,0
Number of subjects,488
Declared Properties,2
Undeclared Classes,7
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,0
Number of triples,5917
Instance Typing Link Count,488
Reused Individuals,18
