Number of shared subject-object,1123
SameAs Links,1123
Number of predicates,4
Undeclared Properties,4
Property Link Count,0
Unique Individuals,1123
DifferentFrom Links,0
Class Link Count,0
Number of objects,3303
Declared Classes,0
Number of subjects,1906
Declared Properties,0
Undeclared Classes,1
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,0
Number of triples,9940
Instance Typing Link Count,1123
Reused Individuals,6569
