Number of shared subject-object,1818
SameAs Links,0
Number of predicates,56
Undeclared Properties,529
Property Link Count,168
Unique Individuals,2288
DifferentFrom Links,0
Class Link Count,315
Number of objects,7984
Declared Classes,1564
Number of subjects,2650
Declared Properties,161
Undeclared Classes,31
AllDifferent Links,0
SeeAlso Links,7
Linked Individuals,1223
Number of triples,14353
Instance Typing Link Count,2376
Reused Individuals,1082
