Number of shared subject-object,568
SameAs Links,0
Number of predicates,37
Undeclared Properties,119
Property Link Count,2
Unique Individuals,1010
DifferentFrom Links,0
Class Link Count,216
Number of objects,1716
Declared Classes,276
Number of subjects,1010
Declared Properties,102
Undeclared Classes,10
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,554
Number of triples,5241
Instance Typing Link Count,1282
Reused Individuals,0
