exif:Canon/ColorTempAsShot
exif:Canon/BlackMaskTopBorder
https://w3id.org/lio/v1#His
exif:Canon/CanonExposureMode
http://purl.org/net/lio#hasInForeground
http://www.wikidata.org/entity/Q35197
http://www.w3.org/1999/U2/22-rdf-syntax-ns#type
http://ns.adobe.com/photoshop/1.0/City
exif:Canon/ColorTempFluorescent
exif:Canon/WBBracketValueGM
exif:Canon/OriginalDecisionDataOffset
exif:Canon/SensorBottomBorder
https://w3id.org/lio/v1#usesPictorially
https://w3id.org/lio/v1#isDecoratedwith
exif:InteropIFD/InteropIndex
http://ns.adobe.com/exif/1.0/DateTimeOriginal
https://w3id.org/lio/v1#workedAt
http://ns.adobe.com/exif/1.0/ColorMode
http://www.wikidata.org/entity/Q15428053
https://w3id.org/lio/v1#has
exif:Canon/SensorRedLevel
https://w3id.org/lio/v1#isProducedBy
http://ns.adobe.com/exif/1.0/DateCreated
https://w3id.org/lio/v1#isConceptuallyIllustrativelyOf
http://www.w3.org/2000/01/rdf-schema#label
https://w3id.org/lio/v1#HaveColor
exif:Canon/ColorTempCustom2
exif:DateTimeOriginal
http://www.w3.org/1999/02/22-rdf-syntax-ns#type
exif:Canon/FocusMode
https://w3id.org/lio/v1#hasVisualPart
exif:Canon/MaxAperture
exif:Canon/WB_RGGBLevelsFlash
https://w3id.org/lio/v1#OwnedBy
exif:Canon/PictureStyle
http://ns.adobe.com/exif/1.0/By-line
https://w3id.org/lio/v1#displays
http://purl.org/net/lio#technique
https://w3id.org/lio/v1#hasShape
https://w3id.org/lio/v1#hasSponser
http://ns.adobe.com/exif/1.0/BitsPerSample
exif:Canon/CanonImageHeight
https://w3id.org/lio/v1#hasLogo
http://ns.adobe.com/exif/1.0/Make
https://w3id.org/lio/v1#hasConditional
exif:Canon/WB_RGGBLevelsShade
https://w3id.org/lio/v1#inCollection
http://ns.adobe.com/exif/1.0/DateTime
http://purl.org/net/mw/depictsPerson
exif:Canon/WB_RGGBLevelsAuto
exif:Canon/SharpnessFrequency
http://dbpedia.org/property/moon
exif:Canon/ThumbnailImageValidArea
https://w3id.org/lio/v1#wasCalled
http://purl.org/dc/elements/1.1/Creator
exif:Canon/AFAreaXPositions
https://w3id.org/lio/v1#isSittingOn
https://w3id.org/lio/v1#are
https://w3id.org/lio/v1#madeFrom
exif:DateTime
exif:CanonCustom/ShutterCurtainSync
https://w3id.org/lio/v1#isJumpingIn
https://w3id.org/lio/v1#areFlying
exif:CanonCustom/MirrorLockup
exif:ExposureProgram
http://ns.adobe.com/photoshop/1.0/By-line
http://purl.org/net/lio#conveys
https://w3id.org/lio/v1#isCut
exif:CanonCustom/FlashSyncSpeedAv
https://w3id.org/lio/v1#isCoveredBy
https://w3id.org/lio/v1#Are
exif:ApertureValue
http://purl.org/net/lio#usesPictorially
https://w3id.org/lio/v1#wasTakenFrom
https://w3id.org/lio/v1#hasAccent
https://w3id.org/lio/v1#InspiredBy
https://w3id.org/lio/v1#isMadeby
exif:Canon/WB_RGGBLevelsAsShot
exif:Canon/SensorWidth
https://w3id.org/lio/v1#isMadeof
https://w3id.org/lio/v1#ispartof
https://w3id.org/lio/v1#refersTo
https://w3id.org/lio/v1#From
https://w3id.org/lio/v1#isFor
exif:Canon/FlashBits
http://ns.adobe.com/exif/1.0/Description
https://w3id.org/lio/v1#isPartof
https://w3id.org/lio/v1#ispart
https://w3id.org/lio/v1#hasArtisticElement
exif:Canon/BlackMaskRightBorder
exif:Canon/CanonFirmwareVersion
http://ns.adobe.com/exif/1.0/APP14Flags1
https://w3id.org/lio/v1#isIn
exif:Canon/ColorTempCloudy
http://ns.adobe.com/exif/1.0/CreateDate
http://purl.org/net/lio#location
https://w3id.org/lio/v1#areFor
http://ns.adobe.com/exif/1.0/Compression
https://w3id.org/lio/v1#IsIn
exif:Canon/FocalType
https://w3id.org/lio/v1#ismadeof
http://ns.adobe.com/exif/1.0/DCTEncodeVersion
https://w3id.org/lio/v1#isMadeOf
https://w3id.org/lio/v1#isFrom
http://ns.adobe.com/exif/1.0/PhotometricInterpretation
https://w3id.org/lio/v1#hasOrigin
http://ns.adobe.com/exif/1.0/GlobalAltitude
https://w3id.org/lio/v1#SameAs
https://w3id.org/lio/v1#inspiredBy
https://w3id.org/lio/v1#isInShapeOf
exif:Canon/BracketValue
exif:Canon/TargetExposureTime
http://ns.adobe.com/exif/1.0/Caption-Abstract
https://w3id.org/lio/v1#wasUsedFor
https://w3id.org/lio/v1#Measures
https://w3id.org/lio/v1#wasCreatedBy
https://w3id.org/lio/v1#depictsScene
https://w3id.org/lio/v1#hasPurity
https://w3id.org/lio/v1#cast
https://w3id.org/lio/v1#pushes
http://purl.org/net/lio#hasTag
exif:ExifVersion
exif:ImageUniqueID
https://w3id.org/lio/v1#isComposedOf
https://w3id.org/lio/v1#IsSitting
http://ns.adobe.com/exif/1.0/Creator
exif:Canon/MinAperture
http://purl.org/dc/elements/1.1/creator
https://w3id.org/lio/v1#isIdentifiedAs
http://ns.adobe.com/exif/1.0/ExifVersion
https://w3id.org/lio/v1#isNamed
http://ns.adobe.com/exif/1.0/ProgressiveScans
exif:JFIF/YResolution
https://w3id.org/lio/v1#hasInForeground
https://w3id.org/lio/v1#hasArtist
exif:Canon/AutoExposureBracketing
https://w3id.org/lio/v1#isMoving
Lio:hasDriver
exif:WhiteBalance
http://ns.adobe.com/exif/1.0/Format
https://w3id.org/lio/v1#hasBrand
exif:Canon/FileNumber
exif:Canon/WB_RGGBLevelsDaylight
exif:Canon/SelfTimer2
http://www.iptc.org/std/Iptc4xmpCore/1.0/xmlns/CiUrlWork
http://ns.adobe.com/exif/1.0/DocumentID
exif:Canon/SensorTopBorder
exif:FocalLength
https://w3id.org/lio/v1#location
http://ns.adobe.com/exif/1.0/ColorSpace
exif:Canon/BlackMaskBottomBorder
https://w3id.org/lio/v1#isOnTopOf
http://www.w3.org/2000/01/rdf-schema#domain
exif:Canon/AFAreaWidth
exif:Canon/ContinuousDrive
http://www.w3.org/2000/01/rdf-schema#subClassOf
http://ns.adobe.com/exif/1.0/PhotoshopFormat
exif:CanonCustom/SetButtonCrossKeysFunc
http://ns.adobe.com/exif/1.0/HistoryChanged
https://w3id.org/lio/v1#IsLayingOn
https://w3id.org/lio/v1#isSoldby
https://w3id.org/lio/v1#hasPictorialBackground
exif:Canon/SlowShutter
https://w3id.org/lio/v1#hasCallSign
https://w3id.org/lio/v1#arePartof
exif:Canon/FocusContinuous
exif:Canon/MacroMode
https://w3id.org/lio/v1#isStandingIn
https://w3id.org/lio/v1#isUnder
exif:FNumber
exif:Canon/SensorHeight
https://w3id.org/lio/v1#areCoveredIn
https://w3id.org/lio/v1#arePicking
https://w3id.org/lio/v1#hasName
exif:Canon/WBShiftGM
exif:Canon/ManualFlashOutput
https://w3id.org/lio/v1#technique
https://w3id.org/lio/v1#promoted
https://w3id.org/lio/v1#isA
exif:Canon/DigitalGain
exif:ThumbnailLength
https://w3id.org/lio/v1#hasClarity
exif:FocalPlaneYResolution
exif:ModifyDate
https://w3id.org/lio/v1#hasIngredient
https://w3id.org/lio/v1#wasUsedBy
https://w3id.org/lio/v1#areOn
https://w3id.org/lio/v1#hasHorseType
http://purl.org/vocab/vann/preferredNamespaceUri
https://w3id.org/lio/v1#IsHolding
https://w3id.org/lio/v1#hasCut
exif:CanonCustom/ExposureLevelIncrements
exif:Canon/ColorTemperature
https://w3id.org/lio/v1#hasPattern
https://w3id.org/lio/v1#AreMadeOf
https://w3id.org/lio/v1#hasLanguage
exif:CanonCustom/AFAssistBeam
http://ns.adobe.com/exif/1.0/Artist
https://w3id.org/lio/v1#hasEra
exif:Canon/BulbDuration
https://w3id.org/lio/v1#HasText
https://w3id.org/lio/v1#hasBeen
https://w3id.org/lio/v1#appears
https://w3id.org/lio/v1#HasName
https://w3id.org/lio/v1#have
http://ns.adobe.com/exif/1.0/BrightnessValue
https://w3id.org/lio/v1#hasInteriorMadeOf
https://w3id.org/lio/v1#areBlowing
https://w3id.org/lio/v1#isDevouring
http://purl.org/dc/terms/title
exif:Canon/AFAreaYPositions
exif:Canon/NDFilter
http://ns.adobe.com/xap/1.0/rights/usageTerms
http://ns.adobe.com/exif/1.0/ImageLength
https://w3id.org/lio/v1#say
http://www.w3.org/2002/07/owl#inverseOf
exif:Canon/SensorLeftBorder
exif:Canon/FocalPlaneXSize
https://w3id.org/lio/v1#hasValue
https://w3id.org/lio/v1#wasFormerly
exif:Canon/SerialNumber
https://w3id.org/lio/v1#wasPurchasedFor
https://w3id.org/lio/v1#IsOn
exif:ColorSpace
http://www.loa.istc.cnr.it/ontologies/DUL.owl#hasLocation
http://ns.adobe.com/photoshop/1.0/DateCreated
exif:Canon/TargetAperture
https://w3id.org/lio/v1#isCalled
http://purl.org/net/lio#looksLike
http://ns.adobe.com/exif/1.0/Orientation
https://w3id.org/lio/v1#holds
https://w3id.org/lio/v1#isSittingAt
http://ns.adobe.com/exif/1.0/DisplayedUnitsY
https://w3id.org/lio/v1#hasUpholstery
exif:Software
exif:Canon/EasyMode
exif:Canon/BaseISO
exif:Canon/CanonImageType
https://w3id.org/lio/v1#hasSceneLocation
https://w3id.org/lio/v1#isCurledUpIn
https://w3id.org/lio/v1#inspired
https://w3id.org/lio/v1#isCoveredWith
https://w3id.org/lio/v1#Says
http://ns.adobe.com/xap/1.0/ModifyDate
https://w3id.org/lio/v1#hasSizing
https://w3id.org/lio/v1#hasSetting
https://w3id.org/lio/v1#folderPath
exif:Canon/ToningEffect
exif:Canon/BlackMaskLeftBorder
https://w3id.org/lio/v1#pertainsTo
https://w3id.org/lio/v1#isUsedBy
https://w3id.org/lio/v1#hasSize
https://w3id.org/lio/v1#hasTotalGemstoneWeight
exif:Canon/CanonImageWidth
https://w3id.org/lio/v1#hasDepictedBackground
https://w3id.org/lio/v1#wasCommissionedBy
exif:SceneCaptureType
https://w3id.org/lio/v1#hasMaterial
https://w3id.org/lio/v1#hasTag
https://w3id.org/lio/v1#isPlayingWith
exif:FocalPlaneXResolution
https://w3id.org/lio/v1#isDressedAs
exif:MeteringMode
https://w3id.org/lio/v1#hasUnit
https://w3id.org/lio/v1#workFor
https://w3id.org/lio/v1#isSeatedOn
exif:Canon/ValidAFPoints
exif:Canon/ZoomSourceWidth
exif:Canon/Quality
exif:YCbCrPositioning
exif:ISO
exif:Canon/FocusRange
https://w3id.org/lio/v1#isCarrying
https://w3id.org/lio/v1#hasInBackground
https://w3id.org/lio/v1#IsFor
http://www.w3.org/1999/xhtml/vocab#stylesheet
exif:Canon/MeasuredRGGB
https://w3id.org/lio/v1#isDedicatedTo
https://w3id.org/lio/v1#IsPartOf
https://w3id.org/lio/v1#HasColor
https://w3id.org/lio/v1#isDrivingA
https://w3id.org/lio/v1#hasFabric
https://w3id.org/lio/v1#isStuckIn
https://w3id.org/lio/v1#isPlaying
exif:Canon/BracketMode
https://w3id.org/lio/v1#IsInFrontOf
https://w3id.org/lio/v1#isSittingIn
exif:Canon/FocalUnits
http://dbpedia.org/resource/Springer_Nature
http://ns.adobe.com/photoshop/1.0/Country
https://w3id.org/lio/v1#wasCaughtAt
https://w3id.org/lio/v1#areMadeOf
exif:ExposureCompensation
exif:Canon/AutoISO
https://w3id.org/lio/v1#hasTitle
https://w3id.org/lio/v1#tells
https://w3id.org/lio/v1#IsRiding
http://www.wikidata.org/entity/Q42804
https://w3id.org/lio/v1#isOn
http://www.w3.org/2000/01/rdf-schema#comment
exif:Canon/ColorTempAuto
https://w3id.org/lio/v1#isPartOf
exif:Canon/AFAreaHeight
http://purl.org/dc/elements/1.1/rights
https://w3id.org/lio/v1#IsIlluminatedBy
http://purl.org/net/mw/depictsEvent
http://ns.adobe.com/exif/1.0/AuthorsPosition
https://w3id.org/lio/v1#hasBeerStyle
https://w3id.org/lio/v1#IsDoing
exif:Canon/WBBracketValueAB
http://dbpedia.org/property/coffee
https://w3id.org/lio/v1#hasVIn
https://w3id.org/lio/v1#isAReenactmentOf
http://purl.org/net/lio#hasDepictedBackground
