Number of shared subject-object,280543
SameAs Links,0
Number of predicates,21
Undeclared Properties,1
Property Link Count,0
Unique Individuals,281875
DifferentFrom Links,0
Class Link Count,0
Number of objects,479494
Declared Classes,4
Number of subjects,282151
Declared Properties,20
Undeclared Classes,2
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,6
Number of triples,1984102
Instance Typing Link Count,24
Reused Individuals,1822
