Number of shared subject-object,30237
SameAs Links,0
Number of predicates,52
Undeclared Properties,50
Property Link Count,0
Unique Individuals,30415
DifferentFrom Links,0
Class Link Count,3
Number of objects,293830
Declared Classes,4
Number of subjects,30420
Declared Properties,2
Undeclared Classes,12
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,17
Number of triples,579237
Instance Typing Link Count,31925
Reused Individuals,5
