Number of shared subject-object,7623172
SameAs Links,1969672
Number of predicates,20
Undeclared Properties,19
Property Link Count,0
Unique Individuals,5653997
DifferentFrom Links,0
Class Link Count,102
Number of objects,19863243
Declared Classes,1
Number of subjects,7623181
Declared Properties,1
Undeclared Classes,30
AllDifferent Links,0
SeeAlso Links,28
Linked Individuals,13277718
Number of triples,49734022
Instance Typing Link Count,5653997
Reused Individuals,1969705
