Number of shared subject-object,19340
SameAs Links,10577
Number of predicates,44
Undeclared Properties,55
Property Link Count,32
Unique Individuals,107560
DifferentFrom Links,0
Class Link Count,4
Number of objects,536399
Declared Classes,6
Number of subjects,128993
Declared Properties,13
Undeclared Classes,14
AllDifferent Links,0
SeeAlso Links,9
Linked Individuals,325
Number of triples,726836
Instance Typing Link Count,107560
Reused Individuals,48142
