Number of shared subject-object,6
SameAs Links,0
Number of predicates,15
Undeclared Properties,15
Property Link Count,0
Unique Individuals,8
DifferentFrom Links,0
Class Link Count,0
Number of objects,50
Declared Classes,0
Number of subjects,8
Declared Properties,0
Undeclared Classes,4
AllDifferent Links,0
SeeAlso Links,2
Linked Individuals,1
Number of triples,55
Instance Typing Link Count,8
Reused Individuals,0
