Number of shared subject-object,76
SameAs Links,0
Number of predicates,15
Undeclared Properties,76
Property Link Count,44
Unique Individuals,97
DifferentFrom Links,0
Class Link Count,6
Number of objects,136
Declared Classes,18
Number of subjects,97
Declared Properties,2
Undeclared Classes,13
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,48
Number of triples,409
Instance Typing Link Count,0
Reused Individuals,0
