Number of shared subject-object,67
SameAs Links,0
Number of predicates,39
Undeclared Properties,39
Property Link Count,0
Unique Individuals,72
DifferentFrom Links,0
Class Link Count,26
Number of objects,556
Declared Classes,0
Number of subjects,156
Declared Properties,0
Undeclared Classes,35
AllDifferent Links,0
SeeAlso Links,0
Linked Individuals,69
Number of triples,997
Instance Typing Link Count,72
Reused Individuals,49
